State,PC No,PC Name,st_shp,shp_pc,pc_category,Votes,NCand,Winner,Winner_Party,Winner_Votes,RunnerUp_Votes,Margin,Margin_Pct,Total_Electors_PC,Turnout,Alliance,Winner_Share,N_Parties,Top2_Share,NOTA_Votes,NOTA_Pct,Indep_Votes,Indep_Pct,Electorate_Ratio,Region,Woman_Won_2024,Winner_2019,Winner_Party_2019,Winner_Sex_2019,Margin_Pct_2019,Turnout_2019,Party_Changed,Margin_Swing,Turnout_Swing,Lat,Lon,Dist_Delhi
Karnataka,20,Mandya,Karnataka,Mandya,GEN,1460267.0,15,H.D. KUMARASWAMY,Janata Dal  (Secular),851881.0,567261.0,284620.0,19.49,1780149.0,82.03,Others,58.34,9.0,97.18373420751136,7736.0,0.53,21826.0,1.49,0.986,South,True,SUMALATHA AMBAREESH,IND,F,9.13,80.56,True,10.359999999999998,1.4699999999999989,12.601381505674073,76.7446909497962,16.01
Karnataka,21,Mysore,Karnataka,Mysore,GEN,1484473.0,19,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,Bharatiya Janata Party,795503.0,656241.0,139262.0,9.38,2094310.0,70.88,NDA,53.59,12.0,97.79524450764681,4490.0,0.3,16627.0,1.12,1.16,South,False,PRATHAP SIMHA,BJP,M,10.52,69.5,False,-1.1399999999999988,1.3799999999999955,12.32450226545172,75.98111633606166,16.32
Karnataka,22,Chamarajanagar,Karnataka,Chamarajanagar,SC,1369797.0,15,SUNIL BOSE,Indian National Congress,751671.0,562965.0,188706.0,13.78,1778667.0,77.01,INDIA,54.87,10.0,95.97305294142124,8143.0,0.59,15559.0,1.14,0.985,South,False,V. SRINIVAS PRASAD,BJP,M,0.14,75.35,True,13.639999999999999,1.6600000000000108,12.002530342263018,76.89610250242686,16.6
Karnataka,23,Bangalore Rural,Karnataka,Bangalore Rural,GEN,1919540.0,16,DR C N MANJUNATH,Bharatiya Janata Party,1079002.0,809355.0,269647.0,14.05,2802956.0,68.48,NDA,56.21,14.0,98.37549621263427,10649.0,0.55,5521.0,0.29,1.553,South,False,D.K. SURESH,INC,M,12.75,64.94,True,1.3000000000000007,3.5400000000000063,12.737577392540453,77.3169346705228,15.86
Karnataka,24,Bangalore North,Karnataka,Bangalore North,GEN,1752504.0,22,SHOBHA KARANDLAJE,Bharatiya Janata Party,986049.0,726573.0,259476.0,14.81,3215291.0,54.51,NDA,56.27,15.0,97.72428479478506,13554.0,0.77,10711.0,0.61,1.781,South,True,D.V. Sadananda Gowda,BJP,M,9.46,54.73,False,5.35,-0.21999999999999886,12.985147992127814,77.53329488116452,15.62
Karnataka,25,Bangalore central,Karnataka,Bangalore Central,GEN,1316510.0,25,P C MOHAN,Bharatiya Janata Party,658915.0,626208.0,32707.0,2.48,2434254.0,54.08,NDA,50.05,16.0,97.6158935366993,12126.0,0.92,9531.0,0.72,1.349,South,False,P. C. Mohan,BJP,M,5.93,54.3,False,-3.4499999999999997,-0.21999999999999886,12.996380673004381,77.6927152980233,15.61
Karnataka,26,Bangalore South,Karnataka,Bangalore South,GEN,1249342.0,23,TEJASVI SURYA,Bharatiya Janata Party,750830.0,473747.0,277083.0,22.18,2341895.0,53.35,NDA,60.1,12.0,98.01775654704636,7857.0,0.63,8276.0,0.66,1.297,South,True,TEJASVI SURYA,BJP,M,27.87,53.64,False,-5.690000000000001,-0.28999999999999915,12.926893249227788,77.59432696959549,15.68
Karnataka,27,Chikkballapur,Karnataka,Chikballapur,GEN,1530820.0,30,DR.K.SUDHAKAR,Bharatiya Janata Party,822619.0,659159.0,163460.0,10.68,1981767.0,77.25,NDA,53.74,11.0,96.79635750774095,6596.0,0.43,26201.0,1.71,1.098,South,False,B.N.Bache Gowda,BJP,M,13.13,76.68,False,-2.450000000000001,0.5699999999999932,13.418688336115068,77.641941014126,15.19
Karnataka,28,Kolar,Karnataka,Kolar,SC,1355228.0,19,M. MALLESH BABU,Janata Dal  (Secular),691481.0,620093.0,71388.0,5.27,1728198.0,78.42,Others,51.02,11.0,96.77884459293934,5831.0,0.43,23021.0,1.7,0.957,South,False,S. MUNISWAMY,BJP,M,16.69,77.21,True,-11.420000000000002,1.210000000000008,13.23217286884113,78.1554237003424,15.4
Kerala,1,Kasaragod,Kerala,Kasaragod,GEN,1112546.0,10,RAJMOHAN UNNITHAN,Indian National Congress,490659.0,390010.0,100649.0,9.05,1455530.0,76.44,INDIA,44.1,6.0,79.15798537768326,7112.0,0.64,3595.0,0.32,0.806,South,False,Rajmohan Unnithan,INC,M,3.68,80.65,False,5.370000000000001,-4.210000000000008,12.388756390575507,75.18485404312659,16.34
Kerala,2,Kannur,Kerala,Kannur,GEN,1063855.0,13,K. SUDHAKARAN,Indian National Congress,518524.0,409542.0,108982.0,10.24,1363080.0,78.05,INDIA,48.74,6.0,87.23613650356486,8873.0,0.83,4391.0,0.41,0.755,South,False,K. SUDHAKARAN,INC,M,8.97,83.21,False,1.2699999999999996,-5.159999999999997,11.99693301314017,75.57194812948475,16.68
Kerala,3,Vadakara,Kerala,Vadakara,GEN,1122947.0,11,SHAFI PARAMBIL,Indian National Congress,557528.0,443022.0,114506.0,10.2,1424792.0,78.81,INDIA,49.65,5.0,89.1003760640529,2909.0,0.26,7509.0,0.67,0.789,South,False,K. MURALEEDHARAN,INC,M,7.94,82.67,False,2.259999999999999,-3.8599999999999994,11.660646969206825,75.69499754301643,17.01
Kerala,4,Wayanad,Kerala,Wayanad,GEN,1084653.0,10,RAHUL GANDHI,Indian National Congress,647445.0,283023.0,364422.0,33.6,1464472.0,74.06,INDIA,59.69,6.0,85.78485469546482,6999.0,0.65,4168.0,0.38,0.811,South,False,Rahul Gandhi,INC,M,39.53,80.33,False,-5.93,-6.269999999999996,11.52215346382754,76.15866823901422,17.11
Kerala,5,Kozhikode,Kerala,Kozhikode,GEN,1090050.0,14,M. K. RAGHAVAN,Indian National Congress,520421.0,374245.0,146176.0,13.41,1432508.0,76.09,INDIA,47.74,8.0,82.07568460162378,6316.0,0.58,4729.0,0.43,0.794,South,False,M.K.RAGHAVAN,INC,M,7.92,81.65,False,5.49,-5.560000000000002,11.383228743085086,75.85845335475544,17.27
Kerala,6,Malappuram,Kerala,Malappuram,GEN,1085182.0,9,E.T.  MOHAMMED BASHEER,Indian Union Muslim League,644006.0,343888.0,300118.0,27.66,1480714.0,73.29,INDIA,59.35,7.0,91.03486788391257,6766.0,0.62,2435.0,0.22,0.82,South,False,P.K. Kunhalikutty,IUML,M,25.14,75.49,False,2.5199999999999996,-2.1999999999999886,11.071206263735002,76.10087414179365,17.56
Kerala,7,Ponnani,Kerala,Ponnani,GEN,1026296.0,9,DR. M.P ABDUSSAMAD SAMADANI,Indian Union Muslim League,562516.0,326756.0,235760.0,22.97,1471260.0,69.76,INDIA,54.81,6.0,86.64868614902524,6561.0,0.64,4188.0,0.41,0.815,South,False,E. T. Mohammed Basheer,IUML,M,19.0,74.98,False,3.969999999999999,-5.219999999999999,10.866616155066502,76.0080021894844,17.77
Kerala,8,Palakkad,Kerala,Palakkad,GEN,1035836.0,11,V K SREEKANDAN,Indian National Congress,421169.0,345886.0,75283.0,7.27,1400914.0,73.94,INDIA,40.66,6.0,74.05178039766913,8793.0,0.85,6078.0,0.59,0.776,South,False,V K SREEKANDAN,INC,M,1.13,77.72,False,6.14,-3.780000000000001,10.941593632804176,76.51539791120625,17.67
Kerala,9,Alathur,Kerala,Alathur,SC,992268.0,6,K.RADHAKRISHNAN,Communist Party of India  (Marxist),403447.0,383336.0,20111.0,2.03,1340183.0,74.04,INDIA,40.66,6.0,79.29138095756389,12033.0,1.21,2351.0,0.24,0.742,South,False,RAMYA HARIDAS,INC,F,15.6,80.42,True,-13.57,-6.3799999999999955,10.607766307940572,76.5382552083333,18.0
Kerala,10,Thrissur,Kerala,Thrissur,GEN,1090876.0,10,SURESH GOPI,Bharatiya Janata Party,412338.0,337652.0,74686.0,6.85,1483783.0,73.52,NDA,37.8,7.0,68.75116878545316,6072.0,0.56,3852.0,0.35,0.822,South,False,T. N. PRATHAPAN,INC,M,8.99,77.92,True,-2.1400000000000006,-4.400000000000006,10.47409286224982,76.25553636523775,18.15
Kerala,11,Chalakudy,Kerala,Chalakudy,GEN,951287.0,12,BENNY BEHANAN,Indian National Congress,394171.0,330417.0,63754.0,6.7,1311257.0,72.55,INDIA,41.44,8.0,76.1692317880934,8063.0,0.85,3490.0,0.37,0.726,South,False,BENNY BEHANAN,INC,M,13.36,80.49,False,-6.659999999999999,-7.939999999999998,10.2188601651284,76.4691535118562,18.4
Kerala,12,Ernakulam,Kerala,Ernakulam,GEN,910502.0,11,HIBI EDEN,Indian National Congress,482317.0,231932.0,250385.0,27.5,1324757.0,68.73,INDIA,52.97,9.0,78.445626698239,7758.0,0.85,1858.0,0.2,0.734,South,False,HIBI EDEN,INC,M,17.49,77.63,False,10.010000000000002,-8.899999999999991,10.034029313982247,76.28124953077256,18.59
Kerala,13,Idukki,Kerala,Idukki,GEN,840657.0,8,ADV. DEAN KURIAKOSE,Indian National Congress,432372.0,298645.0,133727.0,15.91,1251172.0,67.19,INDIA,51.43,7.0,86.95781989562926,9519.0,1.13,2853.0,0.34,0.693,South,False,Adv. DEAN KURIAKOSE,INC,M,18.61,76.34,False,-2.6999999999999993,-9.150000000000006,9.899100348477166,76.98861745341017,18.7
Kerala,14,Kottayam,Kerala,Kottayam,GEN,836223.0,15,ADV K FRANCIS GEORGE,Kerala Congress,364631.0,277365.0,87266.0,10.44,1256138.0,66.57,Others,43.6,8.0,76.77330090179294,11933.0,1.43,6793.0,0.81,0.696,South,False,Thomas Chazhikadan,KEC(M),M,11.67,75.44,True,-1.2300000000000004,-8.870000000000005,9.726203495491621,76.56448755471052,18.88
Kerala,15,Alappuzha,Kerala,Alappuzha,GEN,1058703.0,12,K. C VENUGOPAL,Indian National Congress,404560.0,341047.0,63513.0,6.0,1406689.0,75.26,INDIA,38.21,8.0,70.42645576710372,7365.0,0.7,2463.0,0.23,0.779,South,False,Adv. A M ARIFF,CPM,M,0.96,80.25,True,5.04,-4.989999999999995,9.448376504127486,76.40795589276613,19.17
Kerala,16,Mavelikkara,Kerala,Mavelikara,SC,894971.0,10,KODIKUNNIL SURESH,Indian National Congress,369516.0,358648.0,10868.0,1.21,1339159.0,66.83,INDIA,41.29,8.0,81.36174244752064,9883.0,1.1,6759.0,0.76,0.742,South,False,KODIKUNNIL SURESH,INC,M,6.3,74.23,False,-5.09,-7.400000000000006,9.205687402295032,76.65039101807196,19.4
Kerala,17,Pathanamthitta,Kerala,Pathanamthitta,GEN,919569.0,9,ANTO ANTONY,Indian National Congress,367623.0,301504.0,66119.0,7.19,1433956.0,64.13,INDIA,39.98,8.0,72.76528460615789,8411.0,0.91,1710.0,0.19,0.794,South,False,ANTO ANTONY,INC,M,4.31,74.24,False,2.880000000000001,-10.11,9.343277739645194,76.90141052952906,19.26
Kerala,18,Kollam,Kerala,Kollam,GEN,915691.0,13,N K PREMACHANDRAN,Revolutionary Socialist Party,443628.0,293326.0,150302.0,16.41,1330873.0,68.8,INDIA,48.45,10.0,80.48064248747667,6546.0,0.71,4136.0,0.45,0.737,South,False,N.K.Premachandran,RSP,M,15.38,74.66,False,1.0299999999999994,-5.859999999999999,8.92164192748664,76.93036787489874,19.68
Kerala,19,Attingal,Kerala,Attingal,GEN,985341.0,8,ADV ADOOR PRAKASH,Indian National Congress,328051.0,327367.0,684.0,0.07,1401114.0,70.33,INDIA,33.29,6.0,66.51687080919194,9791.0,0.99,3829.0,0.39,0.776,South,False,Adv. ADOOR PRAKASH,INC,M,3.81,74.4,False,-3.74,-4.070000000000007,8.674942076636476,76.98395953740716,19.93
Kerala,20,Thiruvananthapuram,Kerala,Thiruvananthapuram,GEN,962983.0,13,SHASHI THAROOR,Indian National Congress,358155.0,342078.0,16077.0,1.67,1434657.0,67.12,INDIA,37.19,7.0,72.71499081499881,6753.0,0.7,4888.0,0.51,0.795,South,False,Dr. SHASHI THAROOR,INC,M,9.9,73.66,False,-8.23,-6.539999999999992,8.467353083822454,77.07842701188034,20.13
Ladakh,1,Ladakh,Jammu & Kashmir,Ladakh,GEN,135524.0,4,MOHMAD HANEEFA,Independent,65259.0,37397.0,27862.0,20.56,190576.0,71.11,Others,48.15,4.0,75.74746908296686,912.0,0.67,65259.0,48.15,0.106,North,False,Jamyang Tsering Namgyal,BJP,M,8.65,70.54,True,11.909999999999998,0.5699999999999932,34.883247138679444,76.61794040179055,6.31
Lakshadweep,1,Lakshadweep,Lakshadweep,Lakshadweep,GEN,49200.0,5,MUHAMMED HAMDULLAH SAYEED,Indian National Congress,25726.0,23079.0,2647.0,5.38,57953.0,84.9,INDIA,52.29,5.0,99.1971544715447,133.0,0.27,61.0,0.12,0.032,South,False,MOHAMMED FAIZAL PP,NCP,M,1.75,85.18,True,3.63,-0.28000000000000114,10.37335532529773,72.9740245294987,18.71
Madhya Pradesh,1,MORENA,Madhya Pradesh,Morena,GEN,1187331.0,16,SHIVMANGAL SINGH TOMAR,Bharatiya Janata Party,515477.0,462947.0,52530.0,4.42,2015928.0,58.9,NDA,43.41,6.0,82.40532757925128,4914.0,0.41,16780.0,1.41,1.117,Central,False,NARENDRA SINGH TOMAR,BJP,M,9.97,61.89,False,-5.550000000000001,-2.990000000000002,26.038446304041305,77.37830994340939,2.57
Madhya Pradesh,2,BHIND,Madhya Pradesh,Bhind,SC,1049007.0,8,SANDHYA RAY,Bharatiya Janata Party,537065.0,472225.0,64840.0,6.18,1913389.0,54.82,NDA,51.2,5.0,96.21384795335017,6534.0,0.62,12718.0,1.21,1.06,Central,False,SANDHYA RAY,BJP,F,20.81,54.42,False,-14.629999999999999,0.3999999999999986,26.212563883057143,78.68225303250041,2.81
Madhya Pradesh,3,GWALIOR,Madhya Pradesh,Gwalior,GEN,1343229.0,20,BHARAT SINGH KUSHWAH,Bharatiya Janata Party,671535.0,601325.0,70210.0,5.23,2160206.0,62.18,NDA,49.99,12.0,94.7612060192268,3341.0,0.25,18624.0,1.39,1.197,Central,False,VIVEK NARAYAN SHEJWALKAR,BJP,M,12.28,59.78,False,-7.049999999999999,2.3999999999999986,25.810537845114926,77.95568920975607,2.89
Madhya Pradesh,4,GUNA,Madhya Pradesh,Guna,GEN,1373766.0,16,JYOTIRADITYA M. SCINDIA,Bharatiya Janata Party,923302.0,382373.0,540929.0,39.38,1890695.0,72.66,NDA,67.21,10.0,95.04347902044454,9089.0,0.66,14180.0,1.03,1.047,Central,True,KRISHNA PAL SINGH (Dr. K. P. YADAV),BJP,M,10.65,70.32,False,28.730000000000004,2.3400000000000034,24.88322305511774,77.7051423227011,3.75
Madhya Pradesh,5,SAGAR,Madhya Pradesh,Sagar,GEN,1150549.0,14,DR. LATA WANKHEDE,Bharatiya Janata Party,787979.0,316757.0,471222.0,40.96,1746640.0,65.87,NDA,68.49,10.0,96.01816176451415,7657.0,0.67,9552.0,0.83,0.968,Central,False,RAJBAHADUR SINGH,BJP,M,29.46,65.51,False,11.5,0.35999999999999943,23.981599294149586,78.1153135697798,4.71
Madhya Pradesh,6,TIKAMGARH,Madhya Pradesh,Tikamgarh,SC,1098390.0,8,DR. VIRENDRA KUMAR,Bharatiya Janata Party,715050.0,311738.0,403312.0,36.72,1827976.0,60.09,NDA,65.1,7.0,93.48118609965495,12831.0,1.17,10456.0,0.95,1.013,Central,True,Dr Virendra Kumar,BJP,M,31.74,66.57,False,4.98,-6.47999999999999,24.904722782260215,79.21376736057606,4.21
Madhya Pradesh,7,DAMOH,Madhya Pradesh,Damoh,GEN,1088944.0,15,RAHUL SINGH LODHI,Bharatiya Janata Party,709768.0,303342.0,406426.0,37.32,1926000.0,56.54,NDA,65.18,8.0,93.03600552461835,7833.0,0.72,23303.0,2.14,1.067,Central,False,PRAHALAD SINGH PATEL,BJP,M,30.36,65.82,False,6.960000000000001,-9.279999999999994,23.86487857962972,79.29741691411952,5.18
Madhya Pradesh,8,KHAJURAHO,Madhya Pradesh,Khajuraho,GEN,1140570.0,15,VISHNU DATT SHARMA (V.D.SHARMA),Bharatiya Janata Party,772774.0,231545.0,541229.0,47.45,1998536.0,57.07,NDA,67.75,12.0,88.05413082932219,16157.0,1.42,24514.0,2.15,1.107,Central,True,V.D. SHARMA (VISHNU DATT SHARMA),BJP,M,39.15,68.28,False,8.300000000000004,-11.21,24.346207736934062,80.18800391920884,5.2
Madhya Pradesh,9,SATNA,Madhya Pradesh,Satna,GEN,1058972.0,20,GANESH SINGH,Bharatiya Janata Party,459728.0,374779.0,84949.0,8.02,1708823.0,61.97,NDA,43.41,12.0,78.80349999811138,2553.0,0.24,25538.0,2.41,0.947,Central,False,GANESH SINGH,BJP,M,20.78,70.71,False,-12.760000000000002,-8.739999999999995,24.5320002638065,80.82827249850172,5.45
Madhya Pradesh,10,REWA,Madhya Pradesh,Rewa,GEN,918129.0,15,JANARDAN MISHRA,Bharatiya Janata Party,477459.0,284085.0,193374.0,21.06,1859439.0,49.38,NDA,52.0,9.0,82.94520704606869,6936.0,0.76,20877.0,2.27,1.03,Central,False,JANARDAN MISHRA,BJP,M,30.87,60.33,False,-9.810000000000002,-10.949999999999996,24.75292758845846,81.58349551346598,5.83
Madhya Pradesh,11,SIDHI,Madhya Pradesh,Sidhi,GEN,1147264.0,18,DR. RAJESH MISHRA,Bharatiya Janata Party,583559.0,377143.0,206416.0,17.99,2030095.0,56.51,NDA,50.87,12.0,83.73852923128416,4216.0,0.37,61077.0,5.32,1.125,Central,True,Riti Pathak,BJP,F,22.34,69.5,False,-4.350000000000001,-12.990000000000002,24.16398407830264,82.00632514502361,6.54
Madhya Pradesh,12,SHAHDOL,Madhya Pradesh,Shahdol,ST,1152013.0,11,SMT. HIMADRI SINGH,Bharatiya Janata Party,711143.0,313803.0,397340.0,34.49,1778158.0,64.79,NDA,61.73,10.0,88.97000294267514,19361.0,1.68,17550.0,1.52,0.985,Central,False,HIMADRI SINGH,BJP,F,32.58,74.73,False,1.9100000000000037,-9.939999999999998,23.384350783677707,81.24804492007135,6.6
Madhya Pradesh,13,JABALPUR,Madhya Pradesh,Jabalpur,GEN,1158545.0,20,ASHISH DUBEY,Bharatiya Janata Party,790133.0,303459.0,486674.0,42.01,1898180.0,61.03,NDA,68.2,12.0,94.39357124669306,4986.0,0.43,27182.0,2.35,1.052,Central,False,RAKESH SINGH,BJP,M,35.99,69.43,False,6.019999999999996,-8.400000000000006,23.17231755658203,79.95156670069852,6.09
Madhya Pradesh,14,MANDLA,Madhya Pradesh,Mandla,ST,1535632.0,15,FAGGAN SINGH KULASTE,Bharatiya Janata Party,751375.0,647529.0,103846.0,6.76,2103244.0,73.01,NDA,48.93,9.0,91.0963043229107,18921.0,1.23,41038.0,2.67,1.165,Central,False,FAGGAN SINGH KULASTE,BJP,M,6.44,77.76,False,0.3199999999999994,-4.75,22.7062912297987,80.40269848086734,6.71
Madhya Pradesh,15,BALAGHAT,Madhya Pradesh,Balaghat,GEN,1382280.0,14,BHARTI PARDHI,Bharatiya Janata Party,712660.0,538148.0,174512.0,12.62,1875760.0,73.69,NDA,51.56,10.0,90.48875770466186,11510.0,0.83,35989.0,2.6,1.039,Central,False,DR DHAL SINGH BISEN,BJP,M,17.64,77.61,False,-5.020000000000001,-3.9200000000000017,21.927582639345438,80.12099503112553,7.28
Madhya Pradesh,16,CHHINDWARA,Madhya Pradesh,Chhindwara,GEN,1304827.0,16,BUNTY VIVEK SAHU,Bharatiya Janata Party,644738.0,531120.0,113618.0,8.71,1634721.0,79.82,NDA,49.41,10.0,90.11600771596541,9903.0,0.76,36942.0,2.83,0.906,Central,False,NAKUL KAMAL NATH,INC,M,3.01,82.39,True,5.700000000000001,-2.5700000000000074,22.12270374904709,78.85389798474156,6.69
Madhya Pradesh,17,HOSHANGABAD,Madhya Pradesh,Hoshangabad,GEN,1249692.0,13,DARSHAN SINGH CHOUDHARY,Bharatiya Janata Party,812147.0,380451.0,431696.0,34.54,1858158.0,67.25,NDA,64.99,7.0,95.43135428569599,14941.0,1.2,18941.0,1.52,1.029,Central,False,UDAY PRATAP SINGH,BJP,M,43.74,74.19,False,-9.200000000000003,-6.939999999999998,22.76050593325037,78.33096663399043,5.95
Madhya Pradesh,18,VIDISHA,Madhya Pradesh,Vidisha,GEN,1455658.0,14,SHIVRAJ SINGH CHOUHAN,Bharatiya Janata Party,1116460.0,295052.0,821408.0,56.43,1946631.0,74.78,NDA,76.7,11.0,96.96728215006547,9280.0,0.64,9113.0,0.63,1.078,Central,True,Ramakant Bhargava,BJP,M,40.24,71.79,False,16.189999999999998,2.989999999999995,23.149312605500107,77.69612548659492,5.47
Madhya Pradesh,19,BHOPAL,Madhya Pradesh,Bhopal,GEN,1498285.0,23,ALOK SHARMA,Bharatiya Janata Party,981109.0,479610.0,501499.0,33.47,2339411.0,64.05,NDA,65.48,15.0,97.49273335847319,6621.0,0.44,11591.0,0.77,1.296,Central,False,SADHVI PRAGYA SINGH THAKUR,BJP,F,25.91,65.7,False,7.559999999999999,-1.6500000000000057,23.45819571214386,77.329346055279,5.14
Madhya Pradesh,20,RAJGARH,Madhya Pradesh,Rajgarh,GEN,1428997.0,16,RODMAL NAGAR,Bharatiya Janata Party,758743.0,612654.0,146089.0,10.22,1876672.0,76.15,NDA,53.1,11.0,95.9692007750891,7260.0,0.51,15497.0,1.08,1.04,Central,False,RODMAL NAGAR,BJP,M,34.2,74.39,False,-23.980000000000004,1.7600000000000051,23.988756154103918,76.78121242053601,4.63
Madhya Pradesh,21,DEWAS,Madhya Pradesh,Dewas,SC,1469104.0,9,MAHENDRA SINGH SOLANKY,Bharatiya Janata Party,928941.0,503716.0,425225.0,28.94,1943559.0,75.59,NDA,63.23,8.0,97.51910007732604,10389.0,0.71,4356.0,0.3,1.077,Central,False,MAHENDRA SINGH SOLANKY,BJP,M,26.61,79.46,False,2.330000000000002,-3.8699999999999903,23.24402453778812,76.38615700981575,5.42
Madhya Pradesh,22,UJJAIN,Madhya Pradesh,Ujjain,SC,1328580.0,10,ANIL FIROJIYA,Bharatiya Janata Party,836104.0,460244.0,375860.0,28.29,1800347.0,73.8,NDA,62.93,6.0,97.57395113579912,9332.0,0.7,8406.0,0.63,0.997,Central,False,ANIL FIROJIYA,BJP,M,29.19,75.4,False,-0.9000000000000021,-1.6000000000000085,23.39774439929375,75.61961258264886,5.44
Madhya Pradesh,23,MANDSOUR,Madhya Pradesh,Mandsaur,GEN,1433492.0,9,SUDHEER GUPTA,Bharatiya Janata Party,945761.0,445106.0,500655.0,34.93,1900808.0,75.41,NDA,65.98,5.0,97.02649195112355,11662.0,0.81,20451.0,1.43,1.053,Central,False,Sudheer Gupta,BJP,M,27.49,77.84,False,7.440000000000001,-2.430000000000007,24.308631285293785,75.26862630450792,4.71
Madhya Pradesh,24,RATLAM,Madhya Pradesh,Ratlam,ST,1532643.0,13,ANITA NAGARSINGH CHOUHAN,Bharatiya Janata Party,795863.0,588631.0,207232.0,13.52,2095109.0,73.15,NDA,51.93,9.0,90.33375678484813,31735.0,2.07,36250.0,2.37,1.161,Central,False,GUMAN SINGH DAMOR,BJP,M,6.47,75.66,False,7.05,-2.509999999999991,22.800657914113746,74.63096381785464,6.34
Madhya Pradesh,25,DHAR,Madhya Pradesh,Dhar,ST,1425044.0,8,SAVITRI THAKUR,Bharatiya Janata Party,794449.0,575784.0,218665.0,15.34,1955117.0,72.89,NDA,55.75,7.0,96.1537327970224,15651.0,1.1,10108.0,0.71,1.083,Central,True,CHATTARSINGH DARBAR,BJP,M,11.61,75.25,False,3.7300000000000004,-2.3599999999999994,22.4969158399603,75.18435606883442,6.43
Madhya Pradesh,26,INDORE,Madhya Pradesh,Indore,GEN,1561968.0,15,SHANKAR LALWANI,Bharatiya Janata Party,1226751.0,218674.0,1008077.0,64.54,2527978.0,61.79,NDA,78.54,7.0,92.53870757915655,218674.0,14.0,38819.0,2.49,1.401,Central,True,SHANKAR LALWANI,BJP,M,33.62,69.31,False,30.92000000000001,-7.520000000000003,22.802533153658143,75.78160707822838,5.97
Madhya Pradesh,27,KHARGONE,Madhya Pradesh,Khargone,ST,1558778.0,6,GAJENDRA SINGH PATEL,Bharatiya Janata Party,819863.0,684845.0,135018.0,8.66,2046409.0,76.17,NDA,52.6,6.0,96.53125717709642,18257.0,1.17,9058.0,0.58,1.134,Central,False,GAJENDRA UMRAO SINGH PATEL,BJP,M,14.19,77.82,False,-5.529999999999999,-1.6499999999999915,21.854090413328496,75.32318507549772,7.0
Madhya Pradesh,28,KHANDWA,Madhya Pradesh,Khandwa,GEN,1512542.0,12,GYANESHWAR PATIL,Bharatiya Janata Party,862679.0,592708.0,269971.0,17.85,2112874.0,71.59,NDA,57.04,9.0,96.22126195503992,12839.0,0.85,15418.0,1.02,1.171,Central,False,NANDKUMAR SINGH CHOUHAN (NANDU BHAIYA),BJP,M,18.62,76.9,False,-0.7699999999999996,-5.310000000000002,21.924423161418613,76.31430717936483,6.73
Madhya Pradesh,29,BETUL,Madhya Pradesh,Betul,ST,1396020.0,9,DURGADAS (D. D.) UIKEY,Bharatiya Janata Party,848236.0,468475.0,379761.0,27.2,1897989.0,73.55,NDA,60.76,8.0,94.31892093236488,20322.0,1.46,13779.0,0.99,1.052,Central,False,DURGA DAS (D.D.) UIKEY,BJP,M,26.53,78.15,False,0.6699999999999982,-4.6000000000000085,21.946834816268773,77.53841547385802,6.66
Maharashtra,1,Nandurbar,Maharashtra,Nandurbar,ST,1393669.0,12,ADV GOWAAL KAGADA PADAVI,Indian National Congress,745998.0,586878.0,159120.0,11.42,1971324.0,70.7,INDIA,53.53,8.0,95.63791689418363,14123.0,1.01,22373.0,1.61,1.092,West,False,Dr. Heena Vijaykumar Gavit,BJP,F,7.46,68.5,True,3.96,2.200000000000003,21.408615242214143,74.32738142496326,7.74
Maharashtra,2,Dhule,Maharashtra,Dhule,GEN,1219295.0,19,BACHHAV SHOBHA DINESH,Indian National Congress,583866.0,580035.0,3831.0,0.31,2025275.0,60.2,INDIA,47.89,9.0,95.4568828708393,4693.0,0.38,39312.0,3.22,1.122,West,False,Bhamre Subhash Ramrao,BJP,M,21.13,56.86,True,-20.82,3.3400000000000034,20.88351063453757,74.53541137895836,8.16
Maharashtra,3,Jalgaon,Maharashtra,Jalgaon,GEN,1169553.0,15,SMITA UDAY WAGH,Bharatiya Janata Party,674428.0,422834.0,251594.0,21.51,2000402.0,58.47,NDA,57.67,7.0,93.81892056195828,13919.0,1.19,23266.0,1.99,1.108,West,False,Unmesh Bhaiyyasaheb Patil,BJP,M,37.82,56.35,False,-16.31,2.1199999999999974,20.803731466929847,75.21453519960603,8.05
Maharashtra,4,Raver,Maharashtra,Raver,GEN,1171666.0,25,KHADSE RAKSHA NIKHIL,Bharatiya Janata Party,630879.0,358696.0,272183.0,23.23,1823827.0,64.24,NDA,53.84,9.0,84.45879627812022,4100.0,0.35,94678.0,8.08,1.01,West,False,Khadse Raksha Nikhil,BJP,F,30.73,61.57,False,-7.5,2.6699999999999946,21.034107549189347,75.83629691049794,7.69
Maharashtra,5,Buldhana,Maharashtra,Buldhana,GEN,1109496.0,22,JADHAV PRATAPRAO GANPATRAO,Shiv Sena,349867.0,320388.0,29479.0,2.66,1787095.0,62.08,NDA,31.53,13.0,60.41076308522067,3786.0,0.34,303580.0,27.36,0.99,West,False,Jadhav Prataprao Ganpatrao,SHS,M,11.9,63.55,False,-9.24,-1.4699999999999989,20.47237718019214,76.42002232054236,8.16
